train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
8.694217000252161,0.5199691505329487,2.463770310084025,0.5178571428571428
1.1383839291639817,0.7131483748694432,1.350692609945933,0.6027210884353742
0.49612034069230926,0.8475130211035256,1.3137453595797222,0.5282312925170067
0.893104318365192,0.8265305416640729,1.6556383768717449,0.5920068027210884
0.18214532465805325,0.9384324873939117,1.9546708663304646,0.6129251700680272
0.12375263136942895,0.9584604317542003,2.005493998527527,0.5433673469387755
0.05334594085340937,0.9834685591362149,1.2183620110154152,0.616326530612245
0.11852167367947121,0.9776410533087091,1.4017434964577358,0.5523809523809524
0.20320504665888178,0.9464872417394673,1.2469850083192189,0.6192176870748299
0.09066019238730988,0.9690571545170952,1.0668019354343414,0.6273809523809524
