epoch,batch,train_loss,train_accuracy,val_loss,val_accuracy,total_train_loss,total_train_accuracy
1,1,1.646664023399353,0.4,2.0331733991061487,0.33986928104575165,1.0577998488012417,0.6730103806228374
1,2,0.027984851971268654,0.7,,,,
1,3,6.937210855539888e-05,0.8,,,,
1,4,0.0010977949714288116,0.85,,,,
1,5,0.00013651500921696424,0.88,,,,
1,6,4.9205129471374676e-05,0.9,,,,
1,7,2.190973646065686e-05,0.9142857142857143,,,,
1,8,1.8167131202062592e-05,0.925,,,,
1,9,6.6645097732543945,0.8666666666666667,,,,
1,10,7.0216827392578125,0.78,,,,
1,11,7.192156791687012,0.7090909090909091,,,,
1,12,1.2625163793563843,0.7,,,,
1,13,0.008926527574658394,0.7230769230769231,,,,
1,14,0.003260092344135046,0.7428571428571429,,,,
1,15,0.00010799315350595862,0.76,,,,
1,16,3.075542190345004e-05,0.775,,,,
1,17,2.9490722226910293e-05,0.788235294117647,,,,
1,18,1.1110202649433631e-05,0.8,,,,
1,19,3.5524183203961e-06,0.8105263157894737,,,,
1,20,3.933892912755255e-06,0.82,,,,
1,21,7.939198439999018e-06,0.8285714285714286,,,,
1,22,5.245180091151269e-06,0.8363636363636363,,,,
1,23,1.9025430447072722e-05,0.8434782608695652,,,,
1,24,3.957730314141372e-06,0.85,,,,
1,25,1.3446439879771788e-05,0.856,,,,
1,26,1.740450898068957e-06,0.8615384615384616,,,,
1,27,2.956380740215536e-06,0.8666666666666667,,,,
1,28,2.1457667287450022e-07,0.8714285714285714,,,,
1,29,3.814696469817136e-07,0.8758620689655172,,,,
1,30,6.451881408691406,0.8666666666666667,,,,
1,31,10.735514640808105,0.8451612903225807,,,,
1,32,0.0002562486915849149,0.85,,,,
1,33,0.010453399270772934,0.8545454545454545,,,,
1,34,0.18215402960777283,0.8588235294117647,,,,
1,35,0.8629493713378906,0.8514285714285714,,,,
1,36,0.47095760703086853,0.85,,,,
1,37,0.044775448739528656,0.8540540540540541,,,,
1,38,0.015566116198897362,0.8578947368421053,,,,
1,39,0.0042890580371022224,0.8615384615384616,,,,
1,40,0.0056625050492584705,0.865,,,,
1,41,0.0013764500617980957,0.8682926829268293,,,,
1,42,0.0006335322977975011,0.8714285714285714,,,,
1,43,0.0007916101021692157,0.8744186046511628,,,,
1,44,0.0004775148699991405,0.8772727272727273,,,,
1,45,0.0002278248721268028,0.88,,,,
1,46,0.0003234775213059038,0.8826086956521739,,,,
