train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
3.774609968714092,0.5317756116207951,0.8194807494680086,0.6148700305810397
0.5110571990194528,0.8159594801223242,1.3736638476451237,0.45940366972477065
0.10131729969187923,0.966236620795107,2.570933391650518,0.5593654434250765
0.03438961524111421,0.9946865443425077,1.9842698921759923,0.5769113149847095
0.018886878499356302,0.9956230886850153,1.5933802723884583,0.6002675840978593
0.010789717694380037,1.0,1.5881294831633568,0.5956804281345566
0.008938836277988941,1.0,1.5766153931617737,0.5998470948012232
0.00875486031620075,1.0,1.5755476752916973,0.5998470948012232
0.008639618749325366,1.0,1.5663994650046031,0.5998470948012232
0.008483395238568925,1.0,1.5660161996881168,0.5998470948012232
