train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
5.760960121517596,0.5500095565749235,5.565119821888705,0.49709480122324157
1.212957861630813,0.815538990825688,4.396080979029648,0.5728593272171254
0.4056493017136666,0.9319476299694189,3.2133759688585997,0.6073776758409786
0.04494710616896708,0.9879109327217126,3.132954011360804,0.6069571865443426
0.008868208237107983,0.9956230886850153,3.0616529981295266,0.5852446483180429
0.003135415387305329,1.0,3.104318047563235,0.5923547400611621
0.0016048937547576197,1.0,3.1035873343547187,0.5923547400611621
0.0015452636286166512,1.0,3.100543938577175,0.5923547400611621
0.0015006178167151002,1.0,3.099647586544355,0.5923547400611621
0.0014703917997713272,1.0,3.0995819196105003,0.5923547400611621
