train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
4.29565055473991,0.5385512232415902,2.4712508680919805,0.5387996941896025
0.778223903282829,0.7851108562691131,1.4810113683342934,0.5488914373088685
0.35130293100424437,0.9147553516819571,1.8074713038901489,0.5830275229357799
0.08853555208390942,0.9733180428134556,1.2210519115130107,0.61815749235474
0.029508568796977077,0.9944762996941896,1.2272299031416576,0.611085626911315
0.019076098212162437,0.9978115443425076,1.2233561724424362,0.5944189602446484
0.012162404623307773,0.9988532110091743,1.2244137103358905,0.5944189602446484
0.011529802190362598,0.9988532110091743,1.2227512722214062,0.5902522935779817
0.01097759122342762,0.9978115443425076,1.2231771449247997,0.5944189602446484
0.010465942500361605,0.9988532110091743,1.2233814870317776,0.5944189602446484
