train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
7.02564407431561,0.5319858562691131,7.238561915854613,0.4953363914373089
2.210489626164022,0.7265481651376147,5.38600825270017,0.48975535168195716
0.6779817692206606,0.8740061162079511,3.0526214887698493,0.5351681957186545
0.15348699411792358,0.9616494648318044,2.546276072661082,0.5268730886850153
0.05681644254313458,0.9825974770642202,2.326654468973478,0.50684250764526
0.022947197721805423,0.993434633027523,2.151919742425283,0.518539755351682
0.014398034031847086,0.996664755351682,2.1278569300969443,0.518539755351682
0.013471693576202202,0.9977064220183487,2.128354469935099,0.5222859327217125
0.013043171126375219,0.9977064220183487,2.1056054731210074,0.5264525993883792
0.011793113967186124,0.9977064220183487,2.1050062676270804,0.5264525993883792
