train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
12.295318413039912,0.5529243119266055,10.376339553544918,0.5007645259938838
4.737405399913373,0.6819476299694189,3.963291729489962,0.5505351681957187
1.4124447565687739,0.8344036697247706,4.630627224842708,0.539296636085627
0.3070550340955141,0.9427847859327216,3.8516761859258017,0.5376911314984709
0.10702675064828288,0.9670680428134557,3.6394684314727783,0.5239678899082569
0.05067601946243287,0.990309633027523,3.5514628291130066,0.5385321100917431
0.012853030831889633,0.9988532110091743,3.531541645526886,0.5306192660550458
0.011727582986286901,0.9988532110091743,3.5317627787590027,0.5306192660550458
0.010960681505346893,0.9988532110091743,3.528711269299189,0.5222859327217125
0.010344208211632655,0.9988532110091743,3.528741945823034,0.5222859327217125
