train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
8.928631430086883,0.5329224006116209,5.605482334891955,0.6022553516819572
2.206644151911504,0.8156536697247707,5.453681939669575,0.5005733944954128
0.919682861875196,0.8848432721712538,6.341088781754176,0.5340596330275229
0.23189524561000682,0.9683199541284404,3.65664933125178,0.5615061162079511
0.09150026535337968,0.9859327217125382,3.5565456189215183,0.5597859327217125
0.027383547347436313,0.9956230886850153,3.827678275605043,0.5464831804281345
0.004134615690166198,0.9988532110091743,3.7825089767575264,0.5510703363914373
0.0025703605642676216,1.0,3.759886212646961,0.555237003058104
0.002357295520319578,1.0,3.7470780263344445,0.555237003058104
0.0022000858879024413,1.0,3.7468339999516806,0.555237003058104
