train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
3.451235653265663,0.543874235474006,2.6244465510050454,0.5200688073394495
1.2333499539805495,0.7691609327217126,3.9237331906624604,0.5599770642201835
0.30392943371502357,0.9147553516819571,1.8965104917685192,0.5372324159021407
0.06926104545076985,0.975926987767584,2.4489369640747705,0.5380351681957186
0.08030537065908151,0.9790519877675841,2.1520465140541396,0.5793195718654434
0.1408264003690894,0.9768635321100918,1.9981539050738018,0.5756498470948013
0.06016434954875402,0.9922878440366973,2.0543356612324715,0.6186162079510704
0.0020459535482349684,1.0,2.173548193027576,0.5836009174311927
0.001880823843748658,0.9989583333333334,2.1257984253267446,0.5915137614678899
0.0004667683945270888,1.0,2.048872232437134,0.5898318042813455
