train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
3.5456604479501643,0.5223701435576561,1.142906552553177,0.5636302294197031
0.5879705424110094,0.8265504004970157,2.3588298082351686,0.5079622132253712
0.20243299147114158,0.9377887239565998,2.438505095243454,0.5578272604588393
0.030478201748337597,0.9918502740242738,1.587666666507721,0.5470310391363022
0.009627034965281686,0.9987951807228916,1.633335667848587,0.5519568151147098
0.006688217497867299,1.0,1.6099964559078217,0.5470310391363022
0.005359576131013455,1.0,1.5994644343852997,0.5470310391363022
0.005253490368583395,1.0,1.5936898469924927,0.5470310391363022
0.0051526838093802025,1.0,1.592610591650009,0.5470310391363022
0.005078978441815707,1.0,1.5918931722640992,0.5470310391363022
