train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
3.337748782142349,0.5491876911314986,1.4613025411963463,0.5300840978593272
0.827430248260498,0.7711391437308869,2.4376293110350766,0.5178516819571866
0.4411233966441258,0.8922496177370031,1.3588735967253645,0.5180428134556575
0.179416444987747,0.9503918195718655,1.7575979866087437,0.543960244648318
0.03667728243248269,0.9891628440366973,1.5289207895596821,0.5452217125382264
0.024417117253071174,0.9945814220183486,2.087620657092581,0.5526376146788992
0.05292772181833836,0.9899942660550458,2.6930400828520455,0.5273700305810397
0.1900662262522256,0.9702981651376147,3.6680908699830375,0.5069954128440367
0.12661877502741054,0.9585244648318043,2.9358125180006027,0.49155198776758413
0.051330530878579375,0.9857224770642202,2.9246403028567634,0.4806192660550459
