train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
3.451234414525654,0.543874235474006,2.624423305193583,0.5200688073394495
1.2333341917913894,0.7691609327217126,3.9237091058845786,0.5599770642201835
0.3042301802779548,0.9136085626911314,1.8968958457310994,0.5326452599388379
0.05487223735215831,0.9800936544342508,1.8497081125775974,0.604434250764526
0.017841096654434375,0.9945814220183486,1.8117784261703491,0.5668960244648318
0.01463556197805978,0.9965596330275229,1.8597536956270535,0.5777522935779817
0.008559935326364053,0.9989583333333334,1.853824570775032,0.5731651376146789
0.0075945157042714645,1.0,1.851284772157669,0.5769113149847095
0.007217303449895395,1.0,1.8493168006340663,0.5769113149847095
0.00692219356753175,1.0,1.8492480864127476,0.5769113149847095
