train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
5.847101750581161,0.5429281345565748,3.513718474894025,0.5083333333333333
1.3061571438675341,0.6969514525993884,1.5606698965032895,0.595756880733945
0.257781378266847,0.8946387614678899,1.5662656525770824,0.5347859327217126
0.09776579393276377,0.9667526758409786,2.728935452799002,0.5194571865443425
0.046392531723857086,0.990309633027523,1.8767122775316238,0.5323012232415902
0.02449743375378286,0.993329510703364,2.1807083835204444,0.5594036697247706
0.019530716476172372,0.9946865443425077,1.4704460750023525,0.6039755351681957
0.012109523336023456,0.9978115443425076,1.9798094630241394,0.5818807339449541
0.001430195178925161,1.0,2.1788497269153595,0.5498470948012233
0.0010236807782190306,1.0,1.2732092142105103,0.6414755351681958
