train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
3.7692425220440597,0.54219915801759,2.0767572744749487,0.4694068067854476
0.5707058457609935,0.7849335167354425,1.1162921071052552,0.4783953910167502
0.1302418500268593,0.949050894085282,1.2484868794679642,0.5164034994132082
0.05074907707360884,0.9856862990288024,1.295698343217373,0.5310199509228636
0.020396447226327535,0.9961185444541703,1.7963464260101318,0.49194494825562785
0.021306820433659224,0.9974123629694469,1.8897810220718383,0.5050144030726555
0.006677713527982959,0.9987061814847235,2.342442883551121,0.5017603755467833
0.01742861653931472,0.9993122420907841,1.9102464318275452,0.4958924570575056
0.004221920283854184,0.9993122420907841,1.8453252881765365,0.5042675770831111
0.003103289070751112,0.9993939393939394,2.0994897961616514,0.5065613997652832
