train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
5.847101750581161,0.5429281345565748,3.513718474894025,0.5083333333333333
1.3061571438675341,0.6969514525993884,1.5606698965032895,0.595756880733945
0.257781378266847,0.8946387614678899,1.5662656525770824,0.5347859327217126
0.06475474240521537,0.9724866207951071,1.3295911351839702,0.5727446483180428
0.015948658935604213,0.9978115443425076,1.41535651187102,0.5689984709480123
0.010879506739160128,1.0,1.439846823612849,0.5660932721712538
0.008787279212138737,1.0,1.4428697675466537,0.5656727828746178
0.008540069400940252,1.0,1.446979324022929,0.5740061162079511
0.008301808994830302,1.0,1.4515732526779175,0.5781727828746177
0.00813557157728254,1.0,1.4520607044299443,0.5781727828746177
