train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
3.337748782142349,0.5491876911314986,1.4613025411963463,0.5300840978593272
0.827430248260498,0.7711391437308869,2.4376293110350766,0.5178516819571866
0.4411233966441258,0.8922496177370031,1.3588735967253645,0.5180428134556575
0.09028091489175416,0.9710244648318043,1.2488380496700604,0.5364678899082569
0.030774355914099546,0.9922878440366973,1.244381623963515,0.549808868501529
0.01599230402422583,0.9978115443425076,1.2649502009153366,0.5652522935779817
0.010088657287111424,1.0,1.2588590122759342,0.5602446483180428
0.009661595934354093,1.0,1.253036090483268,0.555237003058104
0.009379359455677964,1.0,1.2519209956129391,0.5460626911314985
0.00908712628196277,1.0,1.2518182136118412,0.5460626911314985
