epoch,batch,train_loss,train_accuracy,val_loss,val_accuracy,total_train_loss,total_train_accuracy
1,1,1.1078094244003296,0.2,0.8999039727178487,0.5504587155963303,1.175832370366484,0.6592689295039165
1,2,0.048529915511608124,0.6,,,,
1,3,0.02920212224125862,0.7333333333333333,,,,
1,4,5.0716118812561035,0.65,,,,
1,5,7.1902594566345215,0.52,,,,
1,6,3.8203125,0.43333333333333335,,,,
1,7,0.038657594472169876,0.5142857142857142,,,,
1,8,0.0032684910111129284,0.575,,,,
1,9,0.0002362440136494115,0.6222222222222222,,,,
1,10,0.0002962459111586213,0.66,,,,
1,11,1.0085015674121678e-05,0.6909090909090909,,,,
1,12,1.311285905103432e-05,0.7166666666666667,,,,
1,13,9.059853255166672e-06,0.7384615384615385,,,,
1,14,5.841220172442263e-06,0.7571428571428571,,,,
1,15,8.153851013048552e-06,0.7733333333333333,,,,
1,16,9.488983778283e-06,0.7875,,,,
1,17,1.7428063074476086e-05,0.8,,,,
1,18,4.291518052923493e-06,0.8111111111111111,,,,
1,19,0.00031723399297334254,0.8210526315789474,,,,
1,20,1.4305103377409978e-06,0.83,,,,
1,21,5.650498678733129e-06,0.8380952380952381,,,,
1,22,2.369720458984375,0.8363636363636363,,,,
1,23,6.269228935241699,0.8173913043478261,,,,
1,24,0.00022758924751542509,0.825,,,,
1,25,1.4478037357330322,0.816,,,,
1,26,1.2850100994110107,0.8,,,,
1,27,4.050234317779541,0.7703703703703704,,,,
1,28,4.751620769500732,0.7428571428571429,,,,
1,29,1.02997624874115,0.7310344827586207,,,,
1,30,0.1260072886943817,0.74,,,,
1,31,2.229118585586548,0.7290322580645161,,,,
1,32,4.091888427734375,0.70625,,,,
1,33,4.120620250701904,0.6848484848484848,,,,
1,34,1.5931596755981445,0.6647058823529411,,,,
1,35,0.4874882698059082,0.6685714285714286,,,,
1,36,3.0401594638824463,0.6555555555555556,,,,
1,37,1.8754860162734985,0.654054054054054,,,,
1,38,0.005127075128257275,0.6631578947368421,,,,
1,39,4.2166547775268555,0.6512820512820513,,,,
1,40,4.856785774230957,0.635,,,,
1,41,0.6938343048095703,0.6390243902439025,,,,
1,42,0.361122190952301,0.6428571428571429,,,,
1,43,0.55643230676651,0.641860465116279,,,,
1,44,0.9003027677536011,0.6363636363636364,,,,
1,45,0.49616360664367676,0.64,,,,
1,46,0.18307167291641235,0.6478260869565218,,,,
1,47,0.1974252313375473,0.6553191489361702,,,,
1,48,0.13878624141216278,0.6625,,,,
1,49,0.10169903934001923,0.6693877551020408,,,,
1,50,0.046654753386974335,0.676,,,,
1,51,0.057489603757858276,0.6823529411764706,,,,
1,52,0.024738548323512077,0.6884615384615385,,,,
1,53,0.012390727177262306,0.6943396226415094,,,,
1,54,0.014289187267422676,0.7,,,,
1,55,0.0037022889591753483,0.7054545454545454,,,,
1,56,0.004612443037331104,0.7107142857142857,,,,
1,57,0.003096532542258501,0.7157894736842105,,,,
1,58,0.0023721070028841496,0.7206896551724138,,,,
1,59,0.0032064616680145264,0.7254237288135593,,,,
1,60,1.4016555547714233,0.7266666666666667,,,,
1,61,0.002032918855547905,0.7311475409836066,,,,
1,62,0.0020936434157192707,0.7354838709677419,,,,
1,63,0.0015201485948637128,0.7396825396825397,,,,
1,64,0.0020460605155676603,0.74375,,,,
1,65,0.0010523856617510319,0.7476923076923077,,,,
1,66,0.0012011247454211116,0.7515151515151515,,,,
1,67,0.0009950712556019425,0.755223880597015,,,,
1,68,0.0011730019468814135,0.7588235294117647,,,,
1,69,0.0013291186187416315,0.7623188405797101,,,,
1,70,0.001467654132284224,0.7657142857142857,,,,
1,71,0.0006762804696336389,0.7690140845070422,,,,
1,72,0.0009927850915119052,0.7722222222222223,,,,
1,73,0.0011466661235317588,0.7753424657534247,,,,
1,74,0.0008503797580488026,0.7783783783783784,,,,
1,75,0.0012876298278570175,0.7813333333333333,,,,
1,76,0.000797027547378093,0.7842105263157895,,,,
1,77,0.0006282119429670274,0.787012987012987,,,,
1,78,0.0010967479320243,0.7897435897435897,,,,
1,79,0.001042823540046811,0.7924050632911392,,,,
1,80,0.0005489194882102311,0.795,,,,
1,81,0.0005077855312265456,0.7975308641975308,,,,
1,82,0.000530064629856497,0.8,,,,
1,83,0.0009798400569707155,0.8024096385542169,,,,
1,84,0.0007233244832605124,0.8047619047619048,,,,
1,85,4.5218634605407715,0.8,,,,
1,86,6.611515045166016,0.7906976744186046,,,,
1,87,6.150145530700684,0.7816091954022989,,,,
1,88,4.881136417388916,0.7727272727272727,,,,
1,89,3.04075288772583,0.7640449438202247,,,,
1,90,1.541014552116394,0.7555555555555555,,,,
1,91,1.0512441396713257,0.7494505494505495,,,,
1,92,1.8810895681381226,0.741304347826087,,,,
1,93,2.788125991821289,0.7333333333333333,,,,
1,94,2.9415481090545654,0.725531914893617,,,,
1,95,0.06838425248861313,0.728421052631579,,,,
1,96,0.09947289526462555,0.73125,,,,
1,97,0.09154891967773438,0.734020618556701,,,,
1,98,0.10074876248836517,0.736734693877551,,,,
1,99,2.2980313301086426,0.7313131313131314,,,,
1,100,1.9835221767425537,0.724,,,,
1,101,1.476681113243103,0.7168316831683168,,,,
1,102,0.866797149181366,0.7137254901960784,,,,
1,103,0.566487193107605,0.7145631067961165,,,,
1,104,0.22503554821014404,0.7173076923076923,,,,
1,105,0.13117733597755432,0.72,,,,
1,106,0.050773777067661285,0.7226415094339622,,,,
1,107,0.025630351155996323,0.7252336448598131,,,,
1,108,0.025564739480614662,0.7277777777777777,,,,
1,109,0.00902875978499651,0.7302752293577982,,,,
1,110,0.0038186623714864254,0.7327272727272728,,,,
1,111,0.003610809799283743,0.7351351351351352,,,,
1,112,0.0029993695206940174,0.7375,,,,
1,113,2.5088419914245605,0.736283185840708,,,,
1,114,5.9764275550842285,0.7298245614035088,,,,
1,115,5.6016082763671875,0.7234782608695652,,,,
1,116,5.260855674743652,0.7172413793103448,,,,
1,117,4.285696983337402,0.7111111111111111,,,,
1,118,3.4607551097869873,0.7050847457627119,,,,
1,119,2.5351498126983643,0.6991596638655462,,,,
1,120,1.618931531906128,0.6933333333333334,,,,
1,121,0.6100522875785828,0.6925619834710743,,,,
1,122,1.4094493389129639,0.6885245901639344,,,,
1,123,1.9541852474212646,0.6829268292682927,,,,
1,124,2.263000011444092,0.6774193548387096,,,,
1,125,0.1595984846353531,0.68,,,,
1,126,0.10160782188177109,0.6825396825396826,,,,
1,127,0.08273867517709732,0.6850393700787402,,,,
1,128,0.06575744599103928,0.6875,,,,
1,129,0.06656849384307861,0.689922480620155,,,,
1,130,0.06167065352201462,0.6923076923076923,,,,
1,131,0.03187476098537445,0.6946564885496184,,,,
1,132,0.04247211664915085,0.696969696969697,,,,
1,133,0.029508164152503014,0.6992481203007519,,,,
1,134,2.5684516429901123,0.6955223880597015,,,,
1,135,4.106429100036621,0.6903703703703704,,,,
1,136,3.3202900886535645,0.6852941176470588,,,,
1,137,2.7257227897644043,0.6802919708029197,,,,
1,138,2.176427125930786,0.6753623188405797,,,,
1,139,0.2471197098493576,0.6776978417266187,,,,
1,140,0.7231346964836121,0.6757142857142857,,,,
1,141,1.1804075241088867,0.6709219858156028,,,,
1,142,1.1297776699066162,0.6661971830985915,,,,
1,143,0.8663781881332397,0.6643356643356644,,,,
1,144,1.0107364654541016,0.6611111111111111,,,,
1,145,0.8561054468154907,0.6593103448275862,,,,
1,146,0.7833830118179321,0.6589041095890411,,,,
1,147,0.6040365099906921,0.6585034013605442,,,,
1,148,0.5242908596992493,0.6608108108108108,,,,
1,149,0.4584804177284241,0.6630872483221476,,,,
1,150,0.40904802083969116,0.6653333333333333,,,,
1,151,0.31695643067359924,0.6675496688741722,,,,
1,152,1.3062288761138916,0.6644736842105263,,,,
1,153,1.7781730890274048,0.6601307189542484,,,,
1,154,2.0354394912719727,0.6592689295039165,,,,
2,155,1.0457029342651367,0.4,0.6934244917197661,0.5688073394495413,0.7513067708894997,0.6671018276762402
2,156,1.5298070907592773,0.2,,,,
2,157,1.3565987348556519,0.13333333333333333,,,,
2,158,0.6377567648887634,0.25,,,,
2,159,0.5448949933052063,0.36,,,,
2,160,0.9462593197822571,0.36666666666666664,,,,
2,161,0.9980131983757019,0.3142857142857143,,,,
2,162,0.9909510612487793,0.275,,,,
2,163,0.9194172024726868,0.24444444444444444,,,,
2,164,0.9172024726867676,0.24,,,,
2,165,0.8031098246574402,0.23636363636363636,,,,
2,166,0.6039716601371765,0.26666666666666666,,,,
2,167,0.3240145742893219,0.3230769230769231,,,,
2,168,0.22047993540763855,0.37142857142857144,,,,
2,169,0.21220692992210388,0.41333333333333333,,,,
2,170,0.12087273597717285,0.45,,,,
2,171,0.09389705210924149,0.4823529411764706,,,,
2,172,0.07263675332069397,0.5111111111111111,,,,
2,173,0.041664063930511475,0.5368421052631579,,,,
2,174,0.03921087831258774,0.56,,,,
2,175,0.013426832854747772,0.580952380952381,,,,
2,176,0.7121354341506958,0.5909090909090909,,,,
2,177,2.319272994995117,0.5826086956521739,,,,
2,178,0.014397671446204185,0.6,,,,
2,179,1.659981369972229,0.6,,,,
2,180,2.677539587020874,0.5923076923076923,,,,
2,181,0.012329863384366035,0.6074074074074074,,,,
2,182,0.018072456121444702,0.6214285714285714,,,,
2,183,2.1692917346954346,0.6137931034482759,,,,
2,184,0.01926417648792267,0.6266666666666667,,,,
2,185,1.8991830348968506,0.6193548387096774,,,,
2,186,2.9256274700164795,0.6,,,,
2,187,2.730515956878662,0.5818181818181818,,,,
2,188,2.291095018386841,0.5647058823529412,,,,
2,189,1.9992777109146118,0.5485714285714286,,,,
2,190,0.38208919763565063,0.5555555555555556,,,,
2,191,0.7691770195960999,0.5513513513513514,,,,
2,192,0.6304013133049011,0.5578947368421052,,,,
2,193,0.9385474324226379,0.5538461538461539,,,,
2,194,1.2497856616973877,0.54,,,,
2,195,0.6344043612480164,0.5414634146341464,,,,
2,196,0.1700257658958435,0.5523809523809524,,,,
2,197,0.11322934925556183,0.5627906976744186,,,,
2,198,0.09290385246276855,0.5727272727272728,,,,
2,199,0.07663796842098236,0.5822222222222222,,,,
2,200,0.07106214016675949,0.591304347826087,,,,
2,201,0.05800604820251465,0.6,,,,
2,202,0.04539266228675842,0.6083333333333333,,,,
2,203,0.031468797475099564,0.6163265306122448,,,,
2,204,0.04346194490790367,0.624,,,,
2,205,0.03870536386966705,0.6313725490196078,,,,
