train_avg_loss,train_balanced_accuracy,val_avg_loss,val_balanced_accuracy
3.51524089783048,0.556632289569975,4.166011452674866,0.542687074829932
1.7888588042308886,0.7654956319644747,1.9736778537432353,0.7200680272108844
0.5014958216004771,0.9028276372490023,2.607884486516317,0.6904761904761905
0.0890751776445634,0.9731900147330415,2.348323663075765,0.7108843537414966
0.010191607151915751,0.9988344988344988,2.3296727538108826,0.6960884353741497
0.0017880160498410264,1.0,2.288910388946533,0.7127551020408163
0.0011043949937175057,1.0,2.2885889808336892,0.7210884353741496
0.001078642483009436,1.0,2.2881377140680947,0.7127551020408163
0.001058414362957522,1.0,2.2880056897799173,0.7127551020408163
0.0010323908580246028,1.0,2.287908971309662,0.7127551020408163
