epoch,batch,train_loss,train_accuracy,val_loss,val_accuracy,total_train_loss,total_train_accuracy
1,1,1.646664023399353,0.4,2.1441634052222773,0.33986928104575165,1.0950603206553273,0.6660899653979239
1,2,0.027984851971268654,0.7,,,,
1,3,6.915756239322945e-05,0.8,,,,
1,4,0.0010928998235613108,0.85,,,,
1,5,0.00013541875523515046,0.88,,,,
1,6,4.87522229377646e-05,0.9,,,,
1,7,2.1695177565561607e-05,0.9142857142857143,,,,
1,8,1.78810405486729e-05,0.925,,,,
1,9,6.672860622406006,0.8666666666666667,,,,
1,10,7.01540470123291,0.78,,,,
1,11,7.121307373046875,0.7090909090909091,,,,
1,12,1.2102315425872803,0.7,,,,
1,13,0.007894312031567097,0.7230769230769231,,,,
1,14,0.0028839516453444958,0.7428571428571429,,,,
1,15,9.614590089768171e-05,0.76,,,,
1,16,2.820443842210807e-05,0.775,,,,
1,17,2.7345182388671674e-05,0.788235294117647,,,,
1,18,1.0204227692156564e-05,0.8,,,,
1,19,3.337843281769892e-06,0.8105263157894737,,,,
1,20,3.528584102241439e-06,0.82,,,,
1,21,7.247808298416203e-06,0.8285714285714286,,,,
1,22,4.625298970495351e-06,0.8363636363636363,,,,
1,23,1.673670340096578e-05,0.8434782608695652,,,,
1,24,3.6001060834678356e-06,0.85,,,,
1,25,1.2325930583756417e-05,0.856,,,,
1,26,1.5258754046953982e-06,0.8615384615384616,,,,
1,27,2.7418057015893282e-06,0.8666666666666667,,,,
1,28,2.1457667287450022e-07,0.8714285714285714,,,,
1,29,3.5762778338721546e-07,0.8758620689655172,,,,
1,30,6.475868225097656,0.8666666666666667,,,,
1,31,10.704794883728027,0.8451612903225807,,,,
1,32,0.0003111804253421724,0.85,,,,
1,33,0.015411071479320526,0.8545454545454545,,,,
1,34,0.26475363969802856,0.8588235294117647,,,,
1,35,0.8864482045173645,0.8514285714285714,,,,
1,36,0.40731024742126465,0.8555555555555555,,,,
1,37,0.033611077815294266,0.8594594594594595,,,,
1,38,0.011561308056116104,0.8631578947368421,,,,
1,39,0.0031265770085155964,0.8666666666666667,,,,
1,40,0.003789107780903578,0.87,,,,
1,41,0.0009811007184907794,0.8731707317073171,,,,
1,42,0.0004982428508810699,0.8761904761904762,,,,
1,43,0.0005594624090008438,0.8790697674418605,,,,
